bootstrap_iteration,macro_mae_improvement_vs_baseline_pct
1359,41.51313570415715
1360,25.350599081791785
1361,33.119691379917505
1362,37.86256994491967
1363,36.6853488422205
1364,43.76898638117014
1365,34.30269780438323
1366,27.91780379607138
1367,34.892880567959054
1368,23.573103653379658
1369,29.6195955488405
1370,27.58173599308025
1371,34.43003620949676
1372,15.11658147431349
1373,23.869359442024503
1374,43.59442686286143
1375,33.93811985763383
1376,37.78248861162569
1377,46.015686620005084
1378,35.78718050124907
1379,37.96326722241027
1380,18.812530933058657
1381,27.4695333945453
1382,25.448358178807162
1383,28.263826928081258
1384,31.917505835539757
1385,22.79098105671004
1386,42.26282528194921
1387,39.52607000638827
1388,23.25476399985317
1389,23.45625629372153
1390,18.759863048232962
1391,11.667699905901967
1392,39.24908524771513
1393,33.84692385791107
1394,29.11083605302356
1395,24.99669250368117
1396,29.333235544778102
1397,38.81015912030148
1398,38.90922154299534
1399,41.58128506335143
1400,36.52379548484448
1401,25.653766411554095
1402,17.703032866870714
1403,32.22134584206259
1404,24.258428085759203
1405,28.83425861645617
1406,29.826893242624237
1407,32.54152848790649
1408,22.011395463729773
1409,25.696521031651844
1410,37.43174152094365
1411,31.025597036284356
1412,21.6161663045995
1413,20.986368665698993
1414,31.960259744303688
1415,29.28757155541908
1416,23.557345639163348
1417,27.584901495461903
1418,22.987946547128594
1419,38.24092786944896
1420,29.135021950526422
1421,33.9308123342577
1422,41.92796097995177
1423,22.235895781941238
1424,25.9444673303318
1425,20.955809876910507
1426,34.588646591416804
1427,9.616025670797399
1428,30.239846768740023
1429,38.38215836025679
1430,37.83441423550405
1431,21.980992471637823
1432,18.75632546084665
1433,22.68297585738572
1434,28.17453032751933
1435,18.402266864088425
1436,30.723404808861353
1437,36.84358202448532
1438,17.242830110788194
1439,37.376924846226025
1440,20.14547778670375
1441,24.409052039799302
1442,21.956127758600097
1443,31.650869721042593
1444,24.74585290595819
1445,22.22894963661649
1446,17.319763836694403
1447,28.539113446157224
1448,19.847291354589363
1449,36.86922723946589
1450,27.21992578032561
1451,27.84503727432783
1452,42.4904041888799
1453,15.160815005439193
1454,32.08819112475196
1455,32.99182539666514
1456,21.526818803753116
1457,35.74002415874666
1458,37.05951437265234
1459,32.63492618254628
1460,34.84773007416218
1461,22.416737011650444
1462,25.3609491255353
1463,26.454259067494963
1464,32.98485956204915
1465,20.14958992705918
1466,45.17258345344112
1467,31.899193340421583
1468,36.873795978683496
1469,28.661760383840495
1470,27.951664585715328
1471,26.492910365215064
1472,34.179609546021695
1473,33.389709407978785
1474,31.753308709059386
1475,31.57853940583384
1476,16.14196591370356
1477,29.29789218042482
1478,42.66055437869935
1479,35.962917404036595
1480,32.89557379011997
1481,36.171519230746924
1482,12.683625092161984
1483,32.87385130866381
1484,17.444869296775877
1485,27.89680474316441
1486,21.025141435708008
1487,24.630494234240594
1488,28.205303606910814
1489,23.2511235609081
1490,23.446962947168394
1491,32.11553289055367
1492,28.470163128162245
1493,32.776301850624655
1494,17.5674168497124
1495,34.3320014502376
1496,22.50736323142871
1497,20.4420524583971
1498,43.1305172658194
1499,19.65949889629048
1500,19.525693998298543
1501,25.865842402115632
1502,40.411667125004534
1503,23.750748268974917
1504,20.3794670187296
1505,27.80890883486618
1506,23.686281673217884
1507,24.648690158995677
1508,27.850148795234276
1509,30.396525102164443
1510,27.208156451229097
1511,27.335264693231323
1512,20.790318358531817
1513,41.33945243964052
1514,35.05552381760428
1515,25.037040124655622
1516,30.062070151532353
1517,20.655952429479466
1518,37.809797215360774
1519,29.26808303255576
1520,38.02587741119027
1521,42.02095198559842
1522,24.26659011361233
1523,24.513433335941087
1524,37.36696294613188
1525,32.471702016043004
1526,13.41354711215718
1527,22.709996233992815
1528,27.767115841022374
1529,34.23074355798576
1530,21.28629732797856
1531,24.21646636720632
1532,21.590790254793614
1533,30.72813527908761
1534,19.620528391688747
1535,21.75415797389354
1536,25.337888566723812
1537,32.26649983562853
1538,47.536950216879106
1539,30.486978583902975
1540,24.423693254233818
1541,29.163867865707633
1542,9.953891649954562
1543,30.297906082996853
1544,39.577102338255216
1545,24.630258864509138
1546,37.19947726302527
1547,35.912683883626066
1548,36.708494298063414
1549,37.73232524677504
1550,28.68872517120472
1551,28.905499969457768
1552,28.50871581430412
1553,37.081072117022174
1554,37.80931014409626
1555,21.362023001353744
1556,32.67187810878275
1557,28.870302188894655
1558,10.95163310616018
1559,34.26930996894968
1560,33.99335737508272
1561,15.451833591482373
1562,21.412123443269564
1563,24.014690546129565
1564,37.62317233986193
1565,27.271798538365996
1566,33.95343311226853
1567,22.23398663387742
1568,31.66769297184374
1569,36.300320905731894
1570,26.13447867665178
1571,15.536855343155455
1572,25.812231680741846
1573,33.70369138096006
1574,20.113811984575303
1575,28.558075165033355
1576,24.466656495239036
1577,21.458336956407564
1578,29.868854772103006
1579,20.274618579106512
1580,27.265575966338027
1581,30.062797708613775
1582,42.45526969199355
1583,19.09390938666062
1584,31.042963810589242
1585,20.734592442820677
1586,28.129934611395807
1587,23.03622878268837
1588,27.63133546609142
1589,36.27267967510199
1590,24.042133280358357
1591,21.41908182600837
1592,24.197717665035125
1593,29.78935737794565
1594,22.011966544231235
1595,35.467758821923404
1596,25.859876725275324
1597,24.10535927693857
1598,20.770483935915006
1599,32.175716673772406
1600,25.60430249420229
1601,33.77031022057655
1602,33.403469837562
1603,41.87202954303403
1604,27.221393515700267
1605,36.449146921887085
1606,25.622934632471605
1607,44.11012947811776
1608,28.491942647265734
1609,25.07259079355707
1610,34.71514391412287
1611,56.106688938912605
1612,37.73927732762325
1613,27.18078187512732
1614,25.12951769093387
1615,20.10278484032718
1616,44.85182870794753
1617,27.843077967592343
1618,21.493860428214674
1619,26.09972477047739
1620,30.26354034135896
1621,35.01119398034795
1622,38.50768106828115
1623,29.771655940414956
1624,21.79823916588374
1625,27.617197661587422
1626,28.150363698041787
1627,26.367507709306082
1628,16.987508160619214
1629,25.54653326911026
1630,24.383712505066306
1631,40.593133493310134
1632,16.27711128234337
1633,25.05272454313178
1634,23.737700522840736
1635,27.80918958689889
1636,24.27986643971905
1637,24.22686860994187
1638,14.290772493089433
1639,33.669807547759454
1640,38.16322604462532
1641,38.81860707735765
1642,32.639856226519306
1643,33.977280357840684
1644,29.11900227427016
1645,31.831508984719573
1646,21.138001198336433
1647,29.964236422705508
1648,30.15319809829516
1649,20.8509026327487
1650,26.23134786027516
1651,21.198562086593373
1652,23.312457270184492
1653,43.00815443715834
1654,30.55075389392644
1655,25.718539743815843
1656,21.031126685835158
1657,32.176290329218595
1658,31.628406517766727
1659,36.70227713118229
1660,19.12449405245159
1661,30.23251343234629
1662,31.891997774266958
1663,38.283503375301954
1664,17.363798547010333
1665,35.68279870750008
1666,43.12674436970707
1667,17.357854539821723
1668,37.18781948415627
1669,38.12667216536053
1670,38.217920539541424
1671,36.16849804142866
1672,14.73737565892941
1673,10.922126961481379
1674,24.457496097841332
1675,29.726826220802877
1676,22.24095256474724
1677,23.90733700270428
1678,36.789155259259324
1679,29.87184036061504
1680,38.00998538970618
1681,32.564934309833646
1682,41.22346564038874
1683,44.18702840266505
1684,23.813501399978975
1685,32.06158194588595
1686,37.95032077582575
1687,29.99447986288183
1688,22.211760523492234
1689,33.974181504318224
1690,30.1971012112701
1691,31.650697060482788
1692,34.85172369462986
1693,35.068559775556196
1694,35.820787791291714
1695,25.109848946447215
1696,33.56627003686029
1697,27.534553249383414
1698,32.47461141905799
1699,32.45849889740484
1700,24.05819771691632
1701,23.371300206552004
1702,31.626018381176777
1703,21.38766359534098
1704,43.155018721835035
1705,30.845107628335498
1706,40.30115233270447
1707,27.150106991949055
1708,31.714717593145103
1709,26.152208369149328
1710,31.246705599662747
1711,30.51177735751486
1712,33.57514386379346
1713,28.505220193100413
1714,19.004125719630462
1715,33.070926281282155
1716,33.404775146875544
1717,33.87723326409752
1718,29.486955252864384
1719,23.14996218100177
1720,38.157496644460785
1721,37.18903797829187
1722,31.966061020580568
1723,24.323169291481907
1724,30.664590853013827
1725,24.768296122932966
1726,36.22353693371867
1727,17.439718241560115
1728,31.60724024042522
1729,33.51810858429243
1730,25.97807057357676
1731,33.52729597426378
1732,29.31076130658151
1733,44.00788761382068
1734,27.45367082092463
1735,43.23353715003236
1736,22.893402207913713
1737,13.76959419547252
1738,23.843086575174947
1739,27.8317003582057
1740,19.096487357288428
1741,17.911007723576184
1742,24.357381895174978
1743,25.456154465638758
1744,29.8334902740167
1745,31.000049396627645
1746,14.70072854059187
1747,20.51200506744565
1748,27.46452706357992
1749,32.77836954550382
1750,28.923114416590987
1751,30.429567993955228
1752,29.643097625110272
1753,35.67611994441029
1754,26.793002995244095
1755,26.47676648390787
1756,25.90590453729605
1757,27.23322265216057
1758,32.171478992137125
1759,26.405047902074813
1760,26.66183848396441
1761,23.534626552412597
1762,36.07572027472637
1763,10.266768231037943
1764,15.665523138653395
1765,30.05993870217467
1766,34.78827267685257
1767,33.64058423041876
1768,44.32196451964746
1769,34.676843513872385
1770,18.574607367533662
1771,17.44894666927791
1772,19.89365463912183
1773,28.357095827423766
1774,17.593464906125014
1775,33.315223426125776
1776,20.213057443183327
1777,19.888419469100192
1778,29.45376128656387
1779,30.032987087419727
1780,33.267070072398184
1781,50.06036501613433
1782,29.13137402238491
1783,22.15735876975202
1784,27.374940481761282
1785,36.87229195819452
1786,25.33338352564401
1787,27.218564964823166
1788,41.352130121755586
1789,33.438385293000756
1790,30.347827927077798
1791,18.37146657820967
1792,23.392410817142583
1793,41.58697441113107
1794,26.6422213731447
1795,27.028352273706375
1796,25.728229719921615
1797,29.469365240212262
1798,25.043204430477235
1799,36.7516661135555
1800,26.544873553710584
1801,24.31817282688052
1802,27.477814279970858
1803,27.052326153895994
1804,20.883120316039733
1805,38.298343691667625
1806,31.12625347238812
1807,31.381468547019974
1808,37.52623663286109
1809,23.742750513496958
1810,25.851291842419247
1811,27.699773459700758
1812,24.079705485013893
1813,13.279691695477345
1814,18.25044927774771
1815,15.1629872065697
1816,31.200600577499763
1817,21.266856206256648
1818,36.259472944127324
1819,31.22024830779516
1820,17.949799665696386
1821,21.26975334126026
1822,31.11877248068442
1823,37.55158690180633
1824,24.993578581494756
1825,34.28231186718927
1826,15.579955751064782
1827,31.470859678233918
1828,33.18057382282782
1829,32.83580340231606
1830,26.31021404498462
1831,20.36183831255485
1832,38.56327197618772
1833,32.99838634060546
1834,34.60763015747931
1835,22.429120700184725
1836,20.32393936764079
1837,43.874168593063395
1838,18.43005714673982
1839,31.24004976918873
1840,35.99856254867983
1841,34.073791041916074
1842,28.902739893605613
1843,31.630764100157855
1844,43.98554715939067
1845,30.48362942266835
1846,31.58516231229729
1847,40.08952086897105
1848,21.72370067267759
1849,22.857970418361777
1850,16.263930251713596
1851,31.177414252476936
1852,31.079960475620485
1853,29.833504884393005
1854,39.977418726420275
1855,29.61085084135026
1856,30.96775648072452
1857,39.83049300874896
1858,35.006000998041635
1859,19.152726215243383
1860,31.01350594226053
1861,30.299924709382175
1862,29.61820399555042
1863,32.1410259199364
1864,41.48269553384796
1865,32.58851045311191
1866,26.431386844566582
1867,31.31746185532559
1868,47.01759619044078
1869,24.01079993950429
1870,4.839031331238231
1871,31.739386144336535
1872,34.75642789058311
1873,25.25559894411665
1874,40.96809074367838
1875,29.06598731306465
1876,19.46974780673489
1877,14.266326316184557
1878,38.32668039021047
1879,25.64796349137041
1880,31.297519329104052
1881,35.49173054565471
1882,23.870665510228537
1883,36.44455646651529
1884,30.426916480549313
1885,13.282381042751044
1886,34.507802675265644
1887,31.83025394127373
1888,31.710148836481444
1889,19.003412157985906
1890,39.432222405641056
1891,30.24419278569484
1892,35.94627359664093
1893,21.355422417333
1894,23.00942629952696
1895,35.91893826117191
1896,36.11944236856161
1897,32.20196744384243
1898,15.881417501255047
1899,22.551290052731446
1900,26.652459880715245
1901,37.69742636854117
1902,32.14738863209082
1903,39.15500740770009
1904,27.666702766879745
1905,25.926002506834056
1906,21.501046799570155
1907,24.39405817505537
1908,26.701064427694583
1909,35.63813735899275
1910,21.11649247111691
1911,38.32017462887891
1912,31.733984519446135
1913,28.02191271522183
1914,30.82351108236744
1915,41.31792429850855
1916,23.858994052940094
1917,25.220978789244224
1918,20.63920478936447
1919,22.1202982551035
1920,33.625335537395436
1921,17.728147367952396
1922,24.20676940044449
1923,33.7208042036887
1924,41.86005845413012
1925,29.88186014829122
1926,23.20913324474268
1927,17.62618178437886
1928,33.931362107592314
1929,13.905996669761263
1930,17.293641581253823
1931,32.253938835795786
1932,26.50006009724982
1933,34.80868155501752
1934,30.497056592396014
1935,24.75388182984945
1936,25.729957271259508
1937,35.245664545279496
1938,31.907059122184275
1939,24.920883289804795
1940,23.204379904976392
1941,11.314712101504258
1942,20.59143824069762
1943,30.479963581682092
1944,25.571574921019195
1945,26.94419182144663
1946,27.05764377057084
1947,25.18204018128706
1948,28.092295751180185
1949,40.326934075181065
1950,29.55438398793768
1951,33.63877459112837
1952,30.371327359472506
1953,32.25648654367129
1954,25.57744180507361
1955,38.23969317659624
1956,28.50669507436559
1957,34.952369267791674
1958,33.86355461355555
1959,17.2991846109783
1960,31.750839652961446
1961,17.18284238516587
1962,31.583532699304268
1963,21.45928499932891
1964,29.362918646360708
1965,30.383936678871155
1966,34.28068073392207
1967,38.53518709207508
1968,43.46719222081693
1969,35.941024524576235
1970,25.38183684673451
1971,14.17822021873043
1972,42.088750045354146
1973,31.88167258221634
1974,35.1449868533713
1975,36.68377161694243
1976,32.80572567450019
1977,22.038442554348816
1978,19.06158682009231
1979,28.29401223746222
1980,30.821186021866005
1981,38.43517774613374
1982,31.153954098278025
1983,19.161890330798172
1984,32.49703913452573
1985,20.49502704807375
1986,29.55703705310007
1987,36.48430186592617
1988,31.106235324218495
1989,30.742531417143372
1990,36.03785348103489
1991,18.80568571717354
1992,29.798263702673253
1993,26.6603759443566
1994,27.109841624588256
1995,27.745760842506197
1996,11.200614488052098
1997,36.07063739154149
1998,22.75070839574455
1999,27.210279237594335
2000,25.52595078651655
2001,27.611350400971865
2002,31.921437535906552
2003,24.692262554898146
2004,21.05616430008657
2005,17.3244932006143
2006,25.53646469873392
2007,29.93449638403208
2008,40.634198443529826
2009,22.836531224966098
2010,21.18128367049968
2011,26.06962926248508
2012,25.500880234191424
2013,24.028094047989722
2014,31.46240073937289
2015,33.20159137305199
2016,31.52425705383294
2017,37.34975780288533
2018,27.684193041408992
2019,16.7145423539723
2020,35.37448936095027
2021,24.65424854125174
2022,32.12021716609919
2023,24.330706309625544
2024,27.07508449029264
2025,21.68691219823351
2026,42.01627767071581
2027,32.15714751955959
2028,35.67830923738809
2029,9.258583573633764
2030,31.67883632022034
2031,26.720335495735437
2032,15.566008030690336
2033,18.58238918995342
2034,21.830573913186377
2035,28.564328838197618
2036,23.61236481506448
2037,32.07891168827446
2038,39.05323912934226
2039,23.081740980363282
2040,33.95375023052644
2041,30.87164916418774
2042,16.20919251394888
2043,18.50563776288184
2044,35.36177103402421
2045,33.46751963663936
2046,38.444859414812335
2047,28.620506828646135
2048,35.00499601669591
2049,35.30597521786719
2050,21.830680120945186
2051,18.99223684078501
2052,31.73395705106199
2053,32.35792486238863
2054,14.23284992532857
2055,19.874485613166332
2056,23.948063135652312
2057,41.62657742622385
2058,30.15175853087625
2059,22.22090122804726
2060,27.103566201627114
2061,41.52196237128686
2062,11.850097619640861
2063,19.12922435530151
2064,24.82312232984742
2065,31.82275625072807
2066,26.310980152276457
2067,27.995389865509683
2068,18.477810313687993
2069,29.436768808938567
2070,21.68169735786278
2071,31.474958175855935
2072,44.114152510612975
2073,33.794850634489784
2074,17.919748708902922
2075,31.674313645240254
2076,25.696518957071376
2077,26.741883540830013
2078,20.378900699527282
2079,21.073651979843735
2080,40.71961638104384
2081,30.803009818991473
2082,31.381202539248434
2083,25.250618888688457
2084,16.162981952497105
2085,42.18674097668268
2086,30.195473894002138
2087,23.66744887106791
2088,31.24377010475484
2089,36.074326588297026
2090,24.45342007817455
2091,34.734810881520794
2092,9.680918074431968
2093,26.88801866349084
2094,23.3201606058253
2095,34.277407094304344
2096,22.596226529974953
2097,18.804283373474224
2098,20.681703451127973
2099,30.388037911120183
2100,26.140685664002152
2101,25.884198895018574
2102,37.19565805520672
2103,26.78307348541174
2104,29.024364855562894
2105,21.096903537649514
2106,32.95484557578743
2107,22.247253724247162
2108,9.72073414747112
2109,34.722704613057566
2110,38.55182867795825
2111,45.71138009821942
2112,32.52563613096009
2113,31.8877126831099
2114,34.535207458351415
2115,21.552320467490606
2116,27.942594613512423
2117,33.44941622480334
2118,33.497940090099526
2119,33.94476886427075
2120,31.84013626942139
2121,29.44682317918449
2122,31.51814309007076
2123,19.622980639992228
2124,29.5811961897459
2125,17.78831172739765
2126,41.13502723877673
2127,28.41153879954644
2128,29.156904146736284
2129,31.988888847067436
2130,19.000407974388924
2131,26.711912326840597
2132,10.991484660766892
2133,34.15756355884859
2134,26.373942018857147
2135,17.241608058047262
2136,17.366025043985854
2137,12.0293443057367
2138,36.17831355793376
2139,28.364325977566768
2140,33.41819873156397
2141,38.30968894576433
2142,16.144591057156223
2143,22.902132614620758
2144,28.052143778657868
2145,44.43770135625906
2146,22.676337397475564
2147,32.856560027410474
2148,30.73840775578344
2149,15.686119890408271
2150,32.043740756648134
2151,28.695273012412212
2152,34.55152180842738
2153,18.622829739919165
2154,40.01049560106413
2155,26.398732563434102
2156,40.103903722085555
2157,26.795054627109266
2158,42.05724224593251
2159,31.97627494926395
2160,20.074089918896217
2161,21.932595572133135
2162,34.81702667497166
2163,41.27868671113923
2164,51.353103233632055
2165,35.79756226862527
2166,40.51043290965755
2167,26.01293903105865
2168,26.744229660465667
2169,38.45236079041728
2170,34.5094327619948
2171,20.73459144918079
2172,22.160786011120877
2173,21.139659147548283
2174,22.333826680082
2175,24.385547500950985
2176,26.001836188431202
2177,28.40437939765076
2178,22.82902813497542
2179,30.885048762999713
2180,30.16264961568169
2181,20.012776799592636
2182,29.909802707921674
2183,29.688105855476703
2184,28.048126492479696
2185,24.3161855601722
2186,22.039701568267628
2187,24.25727984929687
2188,21.902110460962973
2189,34.80194242374398
2190,31.624624135862007
2191,23.379281645217738
2192,26.41475915084231
2193,22.677136701230502
2194,12.682016692311644
2195,25.471246772209327
2196,30.87345336831307
2197,32.997467470288754
2198,32.938129771303316
2199,29.687335034396146
2200,35.90232203346354
2201,31.981145378058386
2202,25.816763664814214
2203,38.67196854938658
2204,38.22929341516735
2205,22.89295575132265
2206,22.081888333073863
2207,17.080710861053674
2208,32.44998836317475
2209,28.82003346697011
2210,25.36937172587841
2211,29.014323680978833
2212,27.751087503465698
2213,17.7993984053736
2214,15.102422846189341
2215,21.73505281022333
2216,21.23033385429979
2217,33.526069517101924
2218,43.11759068209701
2219,18.66124632001621
2220,35.094792204494944
2221,24.156806098025207
2222,33.78724402048446
2223,32.15605876202055
2224,38.93009806998684
2225,39.05631022194342
2226,33.83078900020453
2227,30.61756324323572
2228,33.15086524208766
2229,28.473078597159024
2230,8.109692941669888
2231,25.44847562982942
2232,24.7359013303526
2233,27.35824506161005
2234,34.16058573668253
2235,23.465196453248762
2236,24.661663189308797
2237,26.927116184585493
2238,28.163384566157553
2239,25.69499365854133
2240,21.391354082839523
2241,34.85819431084579
2242,17.981487938842733
2243,21.471286213786012
2244,29.172410867014914
2245,26.13259233607824
2246,23.24426374838633
2247,19.33911631915636
2248,27.26386632819923
2249,18.104213541126448
2250,28.378621743006292
2251,44.04891523704414
2252,34.65908659205501
2253,28.22882937568363
2254,21.195466713072488
2255,25.31569020373041
2256,38.03502256768192
2257,50.90724614122866
2258,33.91790580719419
2259,33.86893470122512
2260,36.38620309500905
2261,29.875468461637155
2262,41.118148175140966
2263,27.627019449444713
2264,33.08121714249029
2265,35.28748081273249
2266,25.815857864252028
2267,33.11115491245851
2268,31.224922774061785
2269,25.338515551825918
2270,38.10938132742421
2271,15.95925507738265
2272,25.936463030831746
2273,42.17648653268676
2274,11.272124933518242
2275,30.82241642671478
2276,30.5978515899283
2277,25.513259915084426
2278,23.111872042811
2279,14.950159990756514
2280,38.237551965512964
2281,33.459627398683445
2282,36.8088136869187
2283,20.34398922562175
2284,27.179695700299984
2285,15.56624402879931
2286,33.26101628985137
2287,27.405292709272384
2288,19.137273906724413
2289,14.854074911089272
2290,33.355035235268524
2291,36.1806457366496
2292,16.220467543688063
2293,8.090217464294433
2294,31.58424488034201
2295,34.11718366401438
2296,25.222911355222312
2297,33.54812706415272
2298,19.120671674129454
2299,24.5537751980883
2300,24.81170277944456
2301,35.81899943517226
2302,39.201728278823744
2303,32.975405446493724
2304,30.185450873124953
2305,29.589854915431598
2306,25.30829377758895
2307,28.840707304260516
2308,36.16088908430406
2309,30.59304230288476
2310,42.75686382193727
2311,29.75867224793096
2312,48.824230049125084
2313,22.632345844873285
2314,28.431055050830338
2315,26.119237046946775
2316,35.41614805946517
2317,33.453864380871245
2318,22.61186613361755
2319,30.838932868562463
2320,34.42839727736356
2321,25.027097713315566
2322,37.68927790483325
2323,30.524699476671913
2324,28.01596072828035
2325,20.03752717488991
2326,28.753386050719335
2327,6.691363308689107
2328,36.49992116719152
2329,17.29808389678864
2330,22.859359376016698
2331,35.877413779304995
2332,37.989045744779865
2333,25.293301652430383
2334,30.257953125202626
2335,34.03808313056596
2336,37.22410027966366
2337,23.794062125155428
2338,32.18213610493004
2339,17.092707257890666
2340,35.901617943082606
2341,19.488268405059568
2342,45.52179363719045
2343,22.52964993231202
2344,32.525420071123875
2345,27.644950053087197
2346,29.244883112278245
2347,25.23968558565506
2348,28.750220226480003
2349,32.80652415188713
2350,29.80777833862885
2351,25.808150771869244
2352,34.50865039050077
2353,33.499588186759
2354,29.643760525057406
2355,15.156119042610577
2356,31.65130363963832
2357,35.530473591470276
2358,32.34029389246845
2359,22.24840075153585
2360,31.36965962913448
2361,29.83697635170911
2362,32.87706383068228
2363,26.771991670144146
2364,32.403871013614456
2365,31.041435824436935
2366,7.657593734029875
2367,37.565269595741626
2368,43.38684250976907
2369,24.178402109173533
2370,46.73421890497749
2371,14.480195438392013
2372,33.49358112327953
2373,32.666279167782264
2374,12.457007518922657
2375,31.355958382868803
2376,24.395605443432157
2377,37.05376712178897
2378,30.82444913436449
2379,27.44145187226356
2380,25.52358439525135
2381,24.731371422959825
2382,30.382128508086886
2383,21.210273381593385
2384,21.47181140287718
2385,22.807002358722315
2386,29.189622445873905
2387,37.541879347343134
2388,29.117002927964606
2389,35.10472130055167
2390,22.656028446096986
2391,28.95851249313948
2392,6.986055622993974
2393,23.86293560472875
2394,22.164532617633846
2395,29.236305050533257
2396,28.70389260164252
2397,29.518701079590464
2398,35.29006878279013
2399,23.67953435486378
2400,22.66127532163604
2401,35.779522135283834
2402,22.178192751300312
2403,28.46818738911853
2404,36.21260948623264
2405,23.718866679812514
2406,48.78252364695306
2407,25.123788125072906
2408,41.80930502212218
2409,27.883987013200016
2410,10.509859321665825
2411,34.00416715973654
2412,19.135109955651025
2413,15.044123101784866
2414,36.02194663525259
2415,40.19028701367781
2416,30.71789101494327
2417,31.561519467098204
2418,24.023420012128
2419,23.910338377470136
2420,25.956374356307496
2421,31.681541211724706
2422,41.32966564859568
2423,30.484853594963337
2424,27.889826144836807
2425,30.577547292984995
2426,27.90663080532152
2427,29.975085053303843
2428,25.733611212721108
2429,37.58407643128791
2430,33.635225647768564
2431,23.64075920589089
2432,38.20412962996437
2433,20.442103406938447
2434,26.529658723215036
2435,28.824575454820547
2436,23.180472363201897
2437,29.78374318113184
2438,33.10368548242099
2439,39.94966797068199
2440,29.140163108557264
2441,42.91067854884648
2442,26.056102906356795
2443,21.179559176480346
2444,10.82417556690023
2445,36.01547208235061
2446,16.31376897799555
2447,35.786472331871714
2448,15.438273296929989
2449,21.167484512807047
2450,31.160454702733283
2451,19.458752658475365
2452,31.43616887207352
2453,15.846678167784486
2454,20.92121314484262
2455,29.89511509842647
2456,22.1502035499896
2457,37.5494197996065
2458,27.102913520292567
2459,39.30851133752099
2460,38.410977256278066
2461,24.87640099246172
2462,15.0058091063007
2463,32.84050497247411
2464,22.836855779521635
2465,28.843314742380837
2466,26.290825054709032
2467,40.793292205023555
2468,32.91107869172283
2469,38.24838853403177
2470,27.81781912353997
2471,29.525990293524504
2472,24.838435788209516
2473,28.58846973676025
2474,15.118284555754599
2475,32.719026354540006
2476,25.1868518008964
2477,32.24115852743453
2478,37.937981447642905
2479,33.16122695686262
2480,35.13724246942377
2481,28.352453863131696
2482,41.55645411586069
2483,33.044617334850386
2484,33.70430175894133
2485,41.838205807844304
2486,28.846681191261705
2487,31.213048928613873
2488,18.79122442515708
2489,29.85049213341636
2490,35.98646800465624
2491,13.067450185978798
2492,25.905824270684846
2493,24.57892868074926
2494,19.252138604696853
2495,21.05704929212619
2496,32.1095952403371
2497,22.85568942114804
2498,40.221285594476136
2499,27.87488654175251
2500,41.291430936272015
2501,21.937488082853516
2502,28.622270587904605
2503,28.320299356147853
2504,22.326743761681
2505,29.632947493823142
2506,30.682439621996547
2507,16.27468601459918
2508,32.829185424483384
2509,11.27068751975148
2510,22.220161283112134
2511,50.48495342319992
2512,33.27383939563231
2513,26.229699143097672
2514,28.309723891436196
2515,33.464314524606145
2516,31.33759415675844
2517,29.03450888798363
2518,31.121341268450493
2519,33.57797383587954
2520,41.73787011498155
2521,29.13211718502602
2522,35.876528937048064
2523,22.29898420191606
2524,42.84785456140603
2525,19.920337002571976
2526,18.916388739145294
2527,26.811394089006367
2528,42.466069495216615
2529,30.075188449961555
2530,33.99339648795382
2531,15.269899389214467
2532,30.8079653344146
2533,15.15215179153996
2534,36.09525244088892
2535,28.88743652570112
2536,33.21546015240077
2537,34.450962928786254
2538,34.12222517715696
2539,30.704528014157106
2540,15.884725043442623
2541,28.452609828923336
2542,24.993203674512547
2543,31.66774385797174
2544,29.236237815579255
2545,23.41871390965041
2546,34.782568490948
2547,28.36725521376143
2548,38.45761579024199
2549,18.798895363612075
2550,34.3329177509941
2551,40.12096927269615
2552,18.532410551445903
2553,25.827804731179434
2554,28.704023439246047
2555,18.221488323887115
2556,29.657815927611672
2557,27.357570038747465
2558,15.441545168184659
2559,32.45372234069593
2560,18.306831217218043
2561,22.686016753454634
2562,13.155970939138703
2563,24.28850877997828
2564,27.726632839484907
2565,19.677046078165123
2566,43.60098840483679
2567,15.993265064051315
2568,31.67990598333991
2569,39.656128713894724
2570,27.95355305158263
2571,27.050310641637907
2572,23.717225687988336
2573,20.26983268088904
2574,15.588596314948257
2575,32.63506153985628
2576,21.384491518500347
2577,34.14979761388915
2578,42.17754126553046
2579,25.574430490392544
2580,23.559950951079664
2581,29.444245062869086
2582,32.04784660634224
2583,19.904003087684874
2584,49.084702932456494
2585,21.79602959521909
2586,38.466795731387094
2587,36.816527727814844
2588,42.49328096086998
2589,24.995675657352777
2590,36.76440572736642
2591,39.32166546029454
2592,30.403975585926375
2593,36.0629527935928
2594,-0.5393465980474919
2595,41.24836265368975
2596,38.774090247548145
2597,24.83019307269384
2598,19.789050887999434
2599,27.13839069432622
2600,37.734880965167825
2601,39.310756824818874
2602,28.69684459653014
2603,38.669610455165945
2604,20.82587799532275
2605,28.271620546342167
2606,31.879562159240763
2607,29.50208092019565
2608,38.94661095505001
2609,29.012305089577673
2610,4.81137299431845
2611,31.70619025114481
2612,24.62373214866204
2613,15.228293209117359
2614,30.017987680463914
2615,31.422487106842883
2616,28.45646091977428
2617,28.857392591334104
2618,36.19270037357754
2619,29.165846899311752
2620,14.897707845400594
2621,22.8191367239977
2622,26.29926080573556
2623,34.42181054643421
2624,14.65152443880994
2625,26.998096837866377
2626,31.606543233164338
2627,20.4841047563975
2628,21.546851667536995
