mw,logp,tpsa,num_rotatable_bonds,num_hbd,num_hba,num_ester_bonds,num_tertiary_amines,tail_length_carbons,num_unsaturated_bonds,num_branch_points,num_rings,fraction_csp3,heavy_atom_count,ionizable_lipid_smiles
802.2389999999995,11.84269999999999,134.18,37.0,2.0,9.0,3.0,1.0,2.0,3.0,10.0,1.0,0.8125,57.0,NCCN(CC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC)CCCN
450.6200000000004,5.667500000000006,110.88000000000002,18.0,3.0,7.0,2.0,0.0,5.0,2.0,6.0,1.0,0.68,32.0,NNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC
506.72800000000063,6.532700000000007,110.88000000000002,22.0,3.0,7.0,2.0,0.0,4.0,2.0,6.0,1.0,0.7241379310344828,36.0,NCCCCNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC
518.7390000000007,6.627300000000008,102.09,18.0,2.0,7.0,2.0,1.0,5.0,2.0,7.0,2.0,0.7333333333333333,37.0,NC1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC
547.7810000000005,5.780500000000006,105.33000000000001,20.0,2.0,8.0,2.0,2.0,2.0,2.0,6.0,2.0,0.7419354838709677,39.0,NCCN1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC
535.7700000000004,5.813700000000006,128.11,23.0,3.0,8.0,2.0,1.0,3.0,2.0,6.0,1.0,0.7333333333333333,38.0,NCCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC)CCN
535.7700000000004,5.813700000000006,128.11,23.0,3.0,8.0,2.0,1.0,2.0,2.0,6.0,1.0,0.7333333333333333,38.0,NCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC)CCCN
394.5120000000002,4.1071000000000035,110.88000000000002,14.0,3.0,7.0,2.0,0.0,5.0,2.0,6.0,1.0,0.6190476190476191,28.0,NNCC1=CC(=C(O)C(=C1)OC(=O)CCCCCC)OC(=O)CCCCCC
478.67400000000043,5.287000000000005,88.1,17.0,2.0,7.0,2.0,1.0,1.0,2.0,8.0,1.0,0.7037037037037037,34.0,CN(C)CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC
576.8630000000002,8.19340000000001,110.88000000000002,24.0,3.0,7.0,2.0,0.0,11.0,2.0,9.0,1.0,0.7647058823529411,41.0,CCCCCCCC(CCCN)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC
520.7550000000007,7.4407000000000085,88.1,22.0,2.0,7.0,2.0,1.0,1.0,2.0,6.0,1.0,0.7333333333333333,37.0,CN(CCCC)NCC1=CC(=C(O)C(=C1)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC
603.9290000000001,10.282399999999996,84.85999999999999,26.0,2.0,6.0,2.0,0.0,10.0,2.0,9.0,1.0,0.7837837837837838,43.0,CCCCCCCC(CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC)CC
534.7820000000005,6.847400000000008,88.1,21.0,2.0,7.0,2.0,1.0,1.0,2.0,8.0,1.0,0.7419354838709677,38.0,CN(C)CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
548.8090000000004,7.932700000000009,88.1,22.0,2.0,7.0,2.0,1.0,1.0,2.0,8.0,1.0,0.75,39.0,CN(CCCC)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
590.8900000000002,9.103000000000005,88.1,25.0,2.0,7.0,2.0,1.0,5.0,2.0,8.0,1.0,0.7714285714285715,42.0,CCCCCN(CCC)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
631.983,11.06259999999999,84.85999999999999,28.0,2.0,6.0,2.0,0.0,10.0,2.0,9.0,1.0,0.7948717948717948,45.0,CCCCCCCC(CCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC)CC
632.971,9.7538,110.88000000000002,28.0,3.0,7.0,2.0,0.0,11.0,2.0,9.0,1.0,0.7894736842105263,45.0,CCCCCCCC(CCCN)NCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
618.9440000000001,9.365300000000003,110.88000000000002,28.0,3.0,7.0,2.0,0.0,10.0,2.0,8.0,1.0,0.7837837837837838,44.0,NCCCCCCCCCCNCC1=CC(=C(O)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
618.9000000000001,8.788500000000006,94.17000000000002,24.0,1.0,8.0,3.0,1.0,1.0,3.0,10.0,1.0,0.75,44.0,CN(CCCC)NCC1=CC(=C(OC(=O)CC(CC)CCC)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC
689.035,10.221099999999998,116.95000000000002,30.0,2.0,8.0,3.0,0.0,10.0,3.0,10.0,1.0,0.7804878048780488,49.0,NCCCCCCCCCCNCC1=CC(=C(OC(=O)CC(CC)CCC)C(=C1)OC(=O)CC(CC)CCC)OC(=O)CC(CC)CCC
703.062,11.129099999999992,94.17000000000002,30.0,1.0,8.0,3.0,1.0,5.0,3.0,10.0,1.0,0.7857142857142857,50.0,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC
745.1429999999997,11.779899999999989,116.95000000000002,33.0,2.0,8.0,3.0,0.0,11.0,3.0,11.0,1.0,0.8,53.0,CCCCCCCC(CCCN)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC
660.9810000000001,9.958799999999998,94.17000000000002,27.0,1.0,8.0,3.0,1.0,1.0,3.0,10.0,1.0,0.7692307692307693,47.0,CN(CCCC)NCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC
744.1549999999997,13.088699999999978,90.93,33.0,1.0,7.0,3.0,0.0,10.0,3.0,11.0,1.0,0.8043478260869565,53.0,CCCCCCCC(CCNCC1=CC(=C(OC(=O)CC(CC)CCCC)C(=C1)OC(=O)CC(CC)CCCC)OC(=O)CC(CC)CCCC)CC
689.0350000000001,10.0438,94.17000000000002,29.0,1.0,8.0,3.0,1.0,1.0,3.0,10.0,1.0,0.7804878048780488,49.0,CN(C)CCNCC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
745.1429999999998,12.299399999999984,94.17000000000002,33.0,1.0,8.0,3.0,1.0,5.0,3.0,10.0,1.0,0.8,53.0,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CC(CC)CCCCC)C(=C1)OC(=O)CC(CC)CCCCC)OC(=O)CC(CC)CCCCC
773.1969999999997,12.384399999999985,94.17000000000002,35.0,1.0,8.0,3.0,1.0,1.0,3.0,10.0,1.0,0.8085106382978723,55.0,CN(C)CCNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC
829.3049999999995,14.63999999999997,94.17000000000002,39.0,1.0,8.0,3.0,1.0,5.0,3.0,10.0,1.0,0.8235294117647058,59.0,CCCCCN(CCC)NCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC
857.3589999999994,14.902299999999968,116.95000000000002,42.0,2.0,8.0,3.0,0.0,10.0,3.0,10.0,1.0,0.8301886792452831,61.0,NCCCCCCCCCCNCC1=CC(=C(OC(=O)CCC(CC)CCCCCC)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC
1594.526,26.461800000000057,169.87999999999997,86.0,2.0,12.0,4.0,2.0,18.0,14.0,8.0,1.0,0.78,114.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCCN(CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC
,,,,,,,,,,,,,,CCCCCCCCCCCC(O)CN1CCCCC(C(=O)NC2CCCCCNC(=O)C3N(CC(O)CCCCCCCCCCCC)CCC(CC3)N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C1
970.5629999999991,15.30749999999997,88.62000000000002,51.0,0.0,9.0,3.0,3.0,9.0,6.0,3.0,1.0,0.85,69.0,CCCCCC/C=C\COC(=O)CCCCCCCCN1CCN(CC1)CCN(CCCCCCCCC(=O)OC/C=C\CCCCCC)CCCCCCCCC(=O)OC/C=C\CCCCCC
642.1100000000001,13.456999999999976,21.700000000000003,33.0,0.0,3.0,0.0,1.0,37.0,4.0,2.0,1.0,0.813953488372093,46.0,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC
926.554999999999,10.116999999999997,117.35000000000001,49.0,5.0,10.0,0.0,5.0,9.0,0.0,5.0,1.0,1.0,65.0,CCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCC)CC(O)CCCCCCC)CC1)CCN(CC(O)CCCCCCC)CC(O)CCCCCCC
996.6899999999989,12.067499999999985,117.35000000000001,54.0,5.0,10.0,0.0,5.0,10.0,0.0,5.0,1.0,1.0,70.0,OC(CN(CCN1CCN(CC1)CCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CCCCCCCC
837.3289999999993,10.065499999999997,100.65000000000002,41.0,1.0,10.0,3.0,3.0,9.0,3.0,6.0,1.0,0.9387755102040817,59.0,CCCCCCCC(C)COC(=O)CCN1CCN(CCNCCN(CCC(=O)OCC(C)CCCCCCCC)CCC(=O)OCC(C)CCCCCCCC)CC1
670.592,10.173399999999997,18.46,37.0,0.0,2.0,0.0,0.0,18.0,2.0,1.0,0.0,0.9047619047619048,46.0,CCCCCCCC/C=C\CCCCCCCCOCC(C[N+](C)(C)C)OCCCCCCCC/C=C\CCCCCCCC.[Cl-]
662.0969999999999,12.325599999999984,55.84,36.0,0.0,5.0,2.0,1.0,18.0,4.0,3.0,0.0,0.8571428571428571,47.0,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C
1451.1579999999994,18.436399999999985,220.11999999999995,76.0,0.0,19.0,8.0,3.0,3.0,8.0,12.0,0.0,0.9036144578313253,102.0,O=C(CCN(CCCN(CCCN(CCC(OCCCCOC(C(CCCCCC)CCCC)=O)=O)CCC(OCCCCOC(C(CCCCCC)CCCC)=O)=O)C)CCC(OCCCCOC(C(CCCCCC)CCCC)=O)=O)OCCCCOC(C(CCCCCC)CCCC)=O
766.2899999999995,13.942499999999974,76.07,44.0,1.0,6.0,2.0,1.0,15.0,2.0,4.0,0.0,0.9583333333333334,54.0,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCCCOC(=O)C(CCCCCC)CCCCCCCC)CCCCO
650.0860000000001,11.849299999999987,55.84,32.0,0.0,5.0,2.0,1.0,20.0,2.0,5.0,1.0,0.9512195121951219,46.0,CCCCCCCCCCC(CCCCCCCCC(=O)OCCC(CCCCC)CCCCC)COC(=O)C1CCN(CC1)C
726.2319999999995,13.561699999999977,45.14000000000001,36.0,0.0,5.0,1.0,2.0,35.0,4.0,3.0,2.0,0.8723404255319149,52.0,CCCCCCCC/C=C\CCCCCCCC1(N(C(N=C1)C(=O)OCC)CCCN2CCCC2)CCCCCCC/C=C\CCCCCCCC
770.1499999999996,8.356800000000007,114.92000000000003,40.0,0.0,11.0,4.0,3.0,6.0,4.0,4.0,0.0,0.9069767441860465,54.0,CCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCC)CCC(=O)OCCCCCC)CCC(=O)OCCCCCC
883.3539999999992,10.721499999999994,140.94,48.0,1.0,12.0,4.0,3.0,8.0,4.0,4.0,0.0,0.92,62.0,CCCCCCCCOC(=O)CCN(CCCN(N)CCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC
938.473999999999,13.037999999999982,114.92000000000003,52.0,0.0,11.0,4.0,3.0,9.0,4.0,4.0,0.0,0.9272727272727272,66.0,CCCCCCCCC(OC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)CCC(=O)OCCCCCCCCC)
1036.6629999999986,15.192299999999971,114.92000000000003,55.0,0.0,11.0,4.0,3.0,9.0,4.0,8.0,0.0,0.9354838709677419,73.0,CCCCCCCC(C)COC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCC(C)CCCCCCCC)CCC(=O)OCC(C)CCCCCCCC)CCC(=O)OCC(C)CCCCCCCC
994.5819999999987,14.598399999999973,114.92000000000003,56.0,0.0,11.0,4.0,3.0,10.0,4.0,4.0,0.0,0.9322033898305084,70.0,CCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC
1050.6899999999985,16.158799999999967,114.92000000000003,60.0,0.0,11.0,4.0,3.0,11.0,4.0,4.0,0.0,0.9365079365079365,74.0,CCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC
1092.7709999999986,17.32909999999998,114.92000000000003,63.0,0.0,11.0,4.0,3.0,11.0,4.0,4.0,0.0,0.9393939393939394,77.0,CCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC
1162.9059999999988,19.279599999999995,114.92000000000003,68.0,0.0,11.0,4.0,3.0,13.0,4.0,4.0,0.0,0.9436619718309859,82.0,CCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCC
1219.013999999999,20.840000000000007,114.92000000000003,72.0,0.0,11.0,4.0,3.0,14.0,4.0,4.0,0.0,0.9466666666666667,86.0,CCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC
1331.2299999999987,23.96080000000003,114.92000000000003,80.0,0.0,11.0,4.0,3.0,16.0,4.0,4.0,0.0,0.9518072289156626,94.0,CCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCC
1443.4459999999992,27.08160000000006,114.92000000000003,88.0,0.0,11.0,4.0,3.0,18.0,4.0,4.0,0.0,0.9560439560439561,102.0,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC
616.0720000000001,12.57679999999998,21.700000000000003,35.0,0.0,3.0,0.0,1.0,18.0,4.0,1.0,0.0,0.8048780487804879,44.0,CCCCC/C=C\C/C=C\CCCCCCCCOCC(CN(C)C)OCCCCCCCC/C=C\C/C=C\CCCCC
