lnp_id,ionizable_lipid,helper_lipid,sterol_lipid,peg_lipid,lipid_molar_ratio,target_type,nucleic_acid_sequence,ionizable_lipid_smiles,helper_lipid_smiles,sterol_lipid_smiles,peg_lipid_smiles,size_mean,size_sd,size_flag,pdi_mean,pdi_sd,pdi_flag,ee_mean,ee_sd,ee_flag,zeta_mean,zeta_sd,zeta_flag,ratio_type,ratio_value,ratio_cargo,synthesis_info,bioactivity_profile,transfection_raw,transfection_unit,transfection_pctile,paper_doi,paper_title,paper_authors,paper_journal,paper_year,ionizable_lipid_original,helper_lipid_original,sterol_lipid_original,peg_lipid_original
229,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 27)",NC1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CC(CCCCCC)CC)OC(=O)CC(CCCCCC)CC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,169.9,,,0.2,,,54.9,,,-8.8,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,3-A2-9b,DOPE,cholesterol,C14PEG2K
230,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 28)",NCCN1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CC(CCCCCC)CC)OC(=O)CC(CCCCCC)CC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,172.1,,,0.23,,,50.9,,,5.2,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,4-A2-9b,DOPE,cholesterol,C14PEG2K
231,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 29)",NCCCN(CC1=CC(=C(O)C(=C1)OC(=O)CC(CCCCCC)CC)OC(=O)CC(CCCCCC)CC)CCN,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,153.1,,,0.18,,,48.7,,,2.9,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,11-A2-9b,DOPE,cholesterol,C14PEG2K
232,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 30)",NCCN(CC1=CC(=C(O)C(=C1)OC(=O)CC(CCCCCC)CC)OC(=O)CC(CCCCCC)CC)CCCN,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,135.1,,,0.14,,,69.4,,,9.2,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,12-A2-9b,DOPE,cholesterol,C14PEG2K
233,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 31)",NNCC1=CC(=C(O)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,167.1,,,0.23,,,54.9,,,12.7,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,1-A2-9b2,DOPE,cholesterol,C14PEG2K
234,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 32)",NCCCCNCC1=CC(=C(O)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,164.2,,,0.19,,,73.2,,,-6.4,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,2-A2-9b2,DOPE,cholesterol,C14PEG2K
235,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 33)",NC1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,157.1,,,0.17,,,53.1,,,-10.7,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,3-A2-9b2,DOPE,cholesterol,C14PEG2K
236,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 34)",NCCN1CCN(CC1)CC2=CC(=C(O)C(=C2)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,171.9,,,0.1,,,64.1,,,14.7,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,4-A2-9b2,DOPE,cholesterol,C14PEG2K
237,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 35)",NCCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC)CCN,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,166.8,,,0.18,,,57.3,,,10.4,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,11-A2-9b2,DOPE,cholesterol,C14PEG2K
238,Custom lipid,DOPE,cholesterol,C14-PEG2000,35:2.5:46.5:16,mRNA,"firefly_luciferase, barcode(dna barcode 36)",NCCN(CC1=CC(=C(O)C(=C1)OC(=O)CCC(CC)CCCCCC)OC(=O)CCC(CC)CCCCCC)CCCN,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCCCCCCOC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,160.8,,,0.16,,,58.4,,,-4.3,,,wt/wt,10.0,OTHER_wt_ratio,"synthesis_method: Microfluidic mixing or pipette mixing; device_used: Microfluidic device with staggered herringbone features; total_flow_rate_ml_min: 2.4; flow_rate_ratio: 1:3 (organic:aqueous); aqueous_phase_composition: 10 mM citrate buffer; organic_phase_composition: Ethanol with lipids; mixing_time_sec: ; temperature_condition: Room temperature; post_processing: Dialysis in 1x PBS for 2h, filtration through 0.45 ¥ìm filter; sterilization: 0.45 ¥ìm filtration; storage_buffer: 1x PBS","cell_line: HeLa; animal_model: C57BL/6J female mice; administration_route: intravenous (IV); dose: 1.0 mg/kg total nucleic acid; biodistribution_result: Measured by deep sequencing in heart, liver, spleen, lungs, kidneys; toxicity_profile: Cell viability >85%",,,,https://doi.org/10.1038/s41467-024-45422-9,"High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models","['Lulu Xue', 'Alex G. Hamilton', 'Gan Zhao', 'Zebin Xiao', 'Rakan El-Mayta', 'Xuexiang Han', 'Ningqiang Gong', 'Xinhong Xiong', 'Junchao Xu', 'Christian G. Figueroa-Espada', 'Sarah J. Shepherd', 'Alvin J. Mukalel', 'Mohamad-Gabriel Alameh', 'Jiaxi Cui', 'Karin Wang', 'Andrew E. Vaughan', 'Drew Weissman', 'Michael J. Mitchell']",Nature Communications,2024.0,12-A2-9b2,DOPE,cholesterol,C14PEG2K
