Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_SMILES,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_tail3_name,IL_tail3_SMILES,IL_tail4_name,IL_tail4_SMILES,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,fifthcomponent_name,fifthcomponent_SMILES,fifthcomponent_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model,Model_type,Model_target,Route_of_administration,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_batching,Experiment_value,Publication_link,Publication_PMID,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,Molecular.Weight,has_ester,has_carbonate,has_disulfide,Experiment_value_num
12275,LNP_0012275,JW_2024,JW_2024_F1296,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,32.47923165,7.5,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,37.58056274,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,28.97060311,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.969602494,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.046856727,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.046856727
12276,LNP_0012276,JW_2024,JW_2024_F1297,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,37.67009617,10.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,15.35516921,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,44.58705373,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.38768089,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-0.728880445,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-0.728880445
12277,LNP_0012277,JW_2024,JW_2024_F1298,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,40.86278327,5.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,9.089183507,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,45.51215382,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.535879404,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-0.900359189,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-0.900359189
12278,LNP_0012278,JW_2024,JW_2024_F1299,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,65.89204182,5.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,8.531520804,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,24.72455445,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.85188292,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-1.014678351,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-1.014678351
12279,LNP_0012279,JW_2024,JW_2024_F1300,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,24.32296536,5.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,28.40385697,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.33625705,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.936920617,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.340820287,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.340820287
12280,LNP_0012280,JW_2024,JW_2024_F1301,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,65.904027,5.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,8.536528252,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,21.28722374,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.272221009,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-1.365801492,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-1.365801492
12281,LNP_0012281,JW_2024,JW_2024_F1302,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,56.8662733,15.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,8.782985355,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,31.735268,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.61547335,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,1.32069882,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,1.32069882
12282,LNP_0012282,JW_2024,JW_2024_F1303,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,46.93056127,15.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,25.69675365,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,22.82213439,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.550550696,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.185672852,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.185672852
12283,LNP_0012283,JW_2024,JW_2024_F1304,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,65.86167537,15.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,11.92834053,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,21.35059916,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.859384941,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.994072642,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.994072642
12284,LNP_0012284,JW_2024,JW_2024_F1305,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,44.14049251,5.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,18.00668186,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,33.32492196,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.52790367,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.120347617,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.120347617
12285,LNP_0012285,JW_2024,JW_2024_F1306,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,46.19815124,5.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,26.90859635,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,22.40272895,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.490523459,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-1.308641911,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-1.308641911
12286,LNP_0012286,JW_2024,JW_2024_F1307,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,50.25141454,15.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,26.68302757,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,22.17206427,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.89349361,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-0.263438142,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-0.263438142
12287,LNP_0012287,JW_2024,JW_2024_F1308,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,32.01886591,15.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,18.75716728,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,46.4318518,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.792115017,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.724606046,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.724606046
12288,LNP_0012288,JW_2024,JW_2024_F1309,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,24.33816939,5.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,28.38996396,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,42.52893019,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.742936466,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-0.549236048,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-0.549236048
12289,LNP_0012289,JW_2024,JW_2024_F1310,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,65.87373206,15.0,,DOPE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O,8.49896132,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,21.36981509,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.257491525,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,0.504133376,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,0.504133376
12290,LNP_0012290,JW_2024,JW_2024_F1311,IR_red_amin_IRh20_IRt11,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)CCCn1cccn1,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC(O)C(CCCCOC(=O)CCCCCCC/C=C\CCCCCCCC)C[N+](C)(CCCn1cccn1)[H],IR_red_amin_IRh20,,,,IR_red_amin_IRt11,,,,,,,,40.89142516,15.0,,DOTAP,[H]C(C[N+](C)(C)C)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,9.112034722,Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,45.45785964,DMPE-PEG2000,O=C(CCCCCCCCCCCCC)OCC(OC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,4.538680476,,,0.0,citrate,,handmixed,in_vitro,A549,lung_epithelium,in_vitro,mRNA,FLuc,0.02,luminescence_normalized,individual,-0.181781598,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,63,1,1,48,883.7741233,93.89,1,8,15.0742,266.9788,0.836363636,2,3,884.429,True,False,False,-0.181781598
